"artifactName","fullPackageName","typeName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","numberOfExternalTypes","externalPackageNames","externalTypeNames","packageName","fullTypeName","Source Cypher File: External_Dependencies/External_package_usage_per_type.cypher"
"axon-messaging-4.10.1","org.axonframework.messaging.interceptors.legacyvalidation","JSR303ViolationException",1,8,1,1,"javax.validation","javax.validation.ConstraintViolation","legacyvalidation","org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException",""
"axon-messaging-4.10.1","org.axonframework.messaging.responsetypes","ConvertingResponseMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","responsetypes","org.axonframework.messaging.responsetypes.ConvertingResponseMessage",""
"axon-messaging-4.10.1","org.axonframework.messaging.responsetypes","AbstractResponseType",1,1,1,1,"org.reactivestreams","org.reactivestreams.Publisher","responsetypes","org.axonframework.messaging.responsetypes.AbstractResponseType",""
"axon-messaging-4.10.1","org.axonframework.messaging.responsetypes","ResponseTypes",1,1,1,1,"org.reactivestreams","org.reactivestreams.Publisher","responsetypes","org.axonframework.messaging.responsetypes.ResponseTypes",""
"axon-messaging-4.10.1","org.axonframework.messaging.unitofwork","DefaultUnitOfWork",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","unitofwork","org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-messaging-4.10.1","org.axonframework.messaging.unitofwork","UnitOfWork",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","unitofwork","org.axonframework.messaging.unitofwork.UnitOfWork",""
"axon-messaging-4.10.1","org.axonframework.messaging.unitofwork","BatchingUnitOfWork",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","unitofwork","org.axonframework.messaging.unitofwork.BatchingUnitOfWork",""
"axon-messaging-4.10.1","org.axonframework.messaging.unitofwork","MessageProcessingContext",2,7,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","unitofwork","org.axonframework.messaging.unitofwork.MessageProcessingContext",""
"axon-messaging-4.10.1","org.axonframework.messaging.unitofwork","AbstractUnitOfWork",2,9,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","unitofwork","org.axonframework.messaging.unitofwork.AbstractUnitOfWork",""
"axon-messaging-4.10.1","org.axonframework.monitoring","MultiMessageMonitor",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","monitoring","org.axonframework.monitoring.MultiMessageMonitor",""
"axon-messaging-4.10.1","org.axonframework.monitoring","NoOpMessageMonitor",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","monitoring","org.axonframework.monitoring.NoOpMessageMonitor",""
"axon-messaging-4.10.1","org.axonframework.monitoring","MessageMonitor",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","monitoring","org.axonframework.monitoring.MessageMonitor",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SubscriptionQueryMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.SubscriptionQueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SimpleQueryUpdateEmitter$Builder",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.SimpleQueryUpdateEmitter$Builder",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SubscriptionQueryUpdateMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.SubscriptionQueryUpdateMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryUpdateEmitter",2,20,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","queryhandling","org.axonframework.queryhandling.QueryUpdateEmitter",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryMessage",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.QueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryResponseMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.QueryResponseMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryInvocationErrorHandler",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.QueryInvocationErrorHandler",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SimpleQueryBus$Builder",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.SimpleQueryBus$Builder",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QuerySubscription",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.QuerySubscription",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryHandlerAdapter",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.QueryHandlerAdapter",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","GenericSubscriptionQueryMessage",1,8,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.GenericSubscriptionQueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","GenericSubscriptionQueryUpdateMessage",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.GenericSubscriptionQueryUpdateMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","DefaultQueryGateway$Builder",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.DefaultQueryGateway$Builder",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","GenericQueryMessage",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.GenericQueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","GenericQueryResponseMessage",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","queryhandling","org.axonframework.queryhandling.GenericQueryResponseMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","LoggingQueryInvocationErrorHandler$Builder",2,4,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","queryhandling","org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","StreamingQueryMessage",1,2,1,1,"org.reactivestreams","org.reactivestreams.Publisher","queryhandling","org.axonframework.queryhandling.StreamingQueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","GenericStreamingQueryMessage",1,4,1,1,"org.reactivestreams","org.reactivestreams.Publisher","queryhandling","org.axonframework.queryhandling.GenericStreamingQueryMessage",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","UpdateHandlerRegistration",1,3,1,1,"reactor.core.publisher","reactor.core.publisher.Flux","queryhandling","org.axonframework.queryhandling.UpdateHandlerRegistration",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","DefaultSubscriptionQueryResult",2,6,1,2,"reactor.core.publisher","reactor.core.publisher.Flux,reactor.core.publisher.Mono","queryhandling","org.axonframework.queryhandling.DefaultSubscriptionQueryResult",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","QueryBus$1",2,4,1,2,"reactor.core.publisher","reactor.core.publisher.Flux,reactor.core.publisher.Mono","queryhandling","org.axonframework.queryhandling.QueryBus$1",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SimpleQueryBus$CatchLastError",1,4,1,1,"reactor.core.publisher","reactor.core.publisher.Mono","queryhandling","org.axonframework.queryhandling.SimpleQueryBus$CatchLastError",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","MonoSinkWrapper",1,4,1,1,"reactor.core.publisher","reactor.core.publisher.MonoSink","queryhandling","org.axonframework.queryhandling.MonoSinkWrapper",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SimpleQueryBus$ErrorIfComplete",1,4,1,1,"reactor.core.publisher","reactor.core.publisher.Signal","queryhandling","org.axonframework.queryhandling.SimpleQueryBus$ErrorIfComplete",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SimpleQueryBus$MonitorCallbackContextWriter",1,5,1,1,"reactor.util.context","reactor.util.context.Context","queryhandling","org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SinksManyWrapper",2,16,1,2,"reactor.core.publisher","reactor.core.publisher.Sinks$Many,reactor.core.publisher.Sinks$EmitResult","queryhandling","org.axonframework.queryhandling.SinksManyWrapper",""
"axon-messaging-4.10.1","org.axonframework.queryhandling","SubscriptionQueryBackpressure",1,5,1,1,"reactor.core.publisher","reactor.core.publisher.FluxSink$OverflowStrategy","queryhandling","org.axonframework.queryhandling.SubscriptionQueryBackpressure",""
"axon-messaging-4.10.1","org.axonframework.queryhandling.annotation","MethodQueryMessageHandlerDefinition",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","annotation","org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition",""
"axon-messaging-4.10.1","org.axonframework.queryhandling.annotation","MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",2,3,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","annotation","org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",""
"axon-messaging-4.10.1","org.axonframework.queryhandling.annotation","AnnotationQueryHandlerAdapter",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","annotation","org.axonframework.queryhandling.annotation.AnnotationQueryHandlerAdapter",""
"axon-messaging-4.10.1","org.axonframework.queryhandling.registration","LoggingDuplicateQueryHandlerResolver",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","registration","org.axonframework.queryhandling.registration.LoggingDuplicateQueryHandlerResolver",""
"axon-messaging-4.10.1","org.axonframework.serialization","SerializedMessage",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","serialization","org.axonframework.serialization.SerializedMessage",""
"axon-messaging-4.10.1","org.axonframework.serialization","Serializer",2,6,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","serialization","org.axonframework.serialization.Serializer",""
"axon-messaging-4.10.1","org.axonframework.serialization","JavaSerializer",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","serialization","org.axonframework.serialization.JavaSerializer",""
"axon-messaging-4.10.1","org.axonframework.serialization","ChainingConverter",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","serialization","org.axonframework.serialization.ChainingConverter",""
"axon-messaging-4.10.1","org.axonframework.serialization.json","ByteArrayToJsonNodeConverter",2,7,1,2,"com.fasterxml.jackson.databind","com.fasterxml.jackson.databind.JsonNode,com.fasterxml.jackson.databind.ObjectMapper","json","org.axonframework.serialization.json.ByteArrayToJsonNodeConverter",""
"axon-messaging-4.10.1","org.axonframework.serialization.xml","Dom4JToByteArrayConverter",1,6,1,1,"org.dom4j","org.dom4j.Document","xml","org.axonframework.serialization.xml.Dom4JToByteArrayConverter",""
"axon-messaging-4.10.1","org.axonframework.serialization.xml","InputStreamToXomConverter",3,8,1,3,"nu.xom","nu.xom.Document,nu.xom.ParsingException,nu.xom.Builder","xml","org.axonframework.serialization.xml.InputStreamToXomConverter",""
"axon-messaging-4.10.1","org.axonframework.serialization.xml","XomToStringConverter",1,6,1,1,"nu.xom","nu.xom.Document","xml","org.axonframework.serialization.xml.XomToStringConverter",""
"axon-messaging-4.10.1","org.axonframework.tracing","TracingHandlerEnhancerDefinition",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","tracing","org.axonframework.tracing.TracingHandlerEnhancerDefinition",""
"axon-messaging-4.10.1","org.axonframework.tracing","NestingSpanFactory$Builder",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","tracing","org.axonframework.tracing.NestingSpanFactory$Builder",""
"axon-messaging-4.10.1","org.axonframework.tracing","TracingHandlerEnhancerDefinition$1",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","tracing","org.axonframework.tracing.TracingHandlerEnhancerDefinition$1",""
"axon-messaging-4.10.1","org.axonframework.tracing","SpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","tracing","org.axonframework.tracing.SpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing","LoggingSpanFactory",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","tracing","org.axonframework.tracing.LoggingSpanFactory",""
"axon-messaging-4.10.1","org.axonframework.tracing","LoggingSpanFactory$Slf4jSpan",1,5,1,1,"org.slf4j","org.slf4j.Logger","tracing","org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan",""
"axon-messaging-4.10.1","org.axonframework.tracing","LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope",1,1,1,1,"org.slf4j","org.slf4j.Logger","tracing","org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","MessageNameSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.MessageNameSpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","AggregateIdentifierSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.AggregateIdentifierSpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","PayloadTypeSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.PayloadTypeSpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","MessageIdSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.MessageIdSpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","MessageTypeSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.MessageTypeSpanAttributesProvider",""
"axon-messaging-4.10.1","org.axonframework.tracing.attributes","MetadataSpanAttributesProvider",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","attributes","org.axonframework.tracing.attributes.MetadataSpanAttributesProvider",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","GenericJpaRepository$Builder",1,15,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.GenericJpaRepository$Builder",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","MetaDataCommandTargetResolver",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.MetaDataCommandTargetResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","ForwardMatchingInstances",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.ForwardMatchingInstances",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","VersionedAggregateIdentifier",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.VersionedAggregateIdentifier",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","RepositoryProvider",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.RepositoryProvider",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","LockingRepository$Builder",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.LockingRepository$Builder",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","AbstractRepository$Builder",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.AbstractRepository$Builder",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","CommandTargetResolver",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.CommandTargetResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","AnnotationCommandTargetResolver",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.AnnotationCommandTargetResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","CreationPolicyAggregateFactory",2,2,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","command","org.axonframework.modelling.command.CreationPolicyAggregateFactory",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","NoArgumentConstructorCreationPolicyAggregateFactory",2,3,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","command","org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","ForwardingMode",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.ForwardingMode",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","ForwardNone",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.ForwardNone",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","Repository",2,6,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","command","org.axonframework.modelling.command.Repository",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","ForwardToAll",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.modelling.command.ForwardToAll",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","LockingRepository",2,4,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","command","org.axonframework.modelling.command.LockingRepository",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","AggregateScopeDescriptor",2,3,1,2,"com.fasterxml.jackson.annotation","com.fasterxml.jackson.annotation.JsonCreator,com.fasterxml.jackson.annotation.JsonProperty","command","org.axonframework.modelling.command.AggregateScopeDescriptor",""
"axon-modelling-4.10.1","org.axonframework.modelling.command","GenericJpaRepository",2,6,1,2,"jakarta.persistence","jakarta.persistence.LockModeType,jakarta.persistence.EntityManager","command","org.axonframework.modelling.command.GenericJpaRepository",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","MethodCreationPolicyDefinition",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","inspection","org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","ChildForwardingCommandMessageHandlingMember",2,4,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","inspection","org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","MethodCommandHandlerInterceptorDefinition",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","inspection","org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","AnnotatedCommandHandlerInterceptor",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","inspection","org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","inspection","org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","AnnotatedAggregate$LazyIdentifierDomainEventMessage",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","inspection","org.axonframework.modelling.command.inspection.AnnotatedAggregate$LazyIdentifierDomainEventMessage",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","AnnotatedAggregateMetaModelFactory",2,3,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","inspection","org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.inspection","AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel",1,2,1,1,"org.slf4j","org.slf4j.Logger","inspection","org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.legacyjpa","GenericJpaRepository$Builder",1,15,1,1,"javax.annotation","javax.annotation.Nonnull","legacyjpa","org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.legacyjpa","GenericJpaRepository",2,6,1,2,"javax.persistence","javax.persistence.LockModeType,javax.persistence.EntityManager","legacyjpa","org.axonframework.modelling.command.legacyjpa.GenericJpaRepository",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","SagaMethodMessageHandlerDefinition",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","SagaMethodMessageHandlingMember",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.SagaMethodMessageHandlingMember",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","AnnotatedSagaManager",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.AnnotatedSagaManager",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","MetaDataAssociationResolver",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.MetaDataAssociationResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember",2,2,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","saga","org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","AssociationResolver",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.AssociationResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","PayloadAssociationResolver",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.PayloadAssociationResolver",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","EndSagaMessageHandlerDefinition",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","saga","org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","AbstractResourceInjector",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","saga","org.axonframework.modelling.saga.AbstractResourceInjector",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga","SagaScopeDescriptor",2,3,1,2,"com.fasterxml.jackson.annotation","com.fasterxml.jackson.annotation.JsonCreator,com.fasterxml.jackson.annotation.JsonProperty","saga","org.axonframework.modelling.saga.SagaScopeDescriptor",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga.repository.jdbc","JdbcSagaStore",2,9,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","jdbc","org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore",""
"axon-modelling-4.10.1","org.axonframework.modelling.saga.repository.jpa","AbstractSagaEntry",5,6,1,5,"javax.persistence","javax.persistence.MappedSuperclass,javax.persistence.Id,javax.persistence.Basic,javax.persistence.Lob,javax.persistence.Column","jpa","org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector","ErrorCode",1,46,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","connector","org.axonframework.axonserver.connector.ErrorCode",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector","ErrorCode$ExceptionBuilder",1,1,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","connector","org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector","AxonServerException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","connector","org.axonframework.axonserver.connector.AxonServerException",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector","ManagedChannelCustomizer",1,3,1,1,"io.grpc","io.grpc.ManagedChannelBuilder","connector","org.axonframework.axonserver.connector.ManagedChannelCustomizer",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.command","AxonServerCommandBus$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","command","org.axonframework.axonserver.connector.command.AxonServerCommandBus$Builder",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.command","AxonServerRemoteCommandHandlingException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","org.axonframework.axonserver.connector.command.AxonServerRemoteCommandHandlingException",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.command","AxonServerCommandDispatchException",1,4,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","org.axonframework.axonserver.connector.command.AxonServerCommandDispatchException",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.command","AxonServerNonTransientRemoteCommandHandlingException",1,3,1,1,"io.axoniq.axonserver.grpc","io.axoniq.axonserver.grpc.ErrorMessage","command","org.axonframework.axonserver.connector.command.AxonServerNonTransientRemoteCommandHandlingException",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.command","AxonServerCommandBus$CommandProcessingTask",2,5,1,2,"io.axoniq.axonserver.grpc.command","io.axoniq.axonserver.grpc.command.Command,io.axoniq.axonserver.grpc.command.CommandResponse","command","org.axonframework.axonserver.connector.command.AxonServerCommandBus$CommandProcessingTask",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","AxonServerEventStoreFactory",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","axon","org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","AxonServerEventStoreFactory$Builder",1,8,1,1,"javax.annotation","javax.annotation.Nonnull","axon","org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$Builder",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","AxonServerEventStore$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","axon","org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$Builder",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","GrpcMetaDataAwareSerializer",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","axon","org.axonframework.axonserver.connector.event.axon.GrpcMetaDataAwareSerializer",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","PersistentStreamMessageSourceDefinition",1,2,1,1,"io.axoniq.axonserver.connector.event","io.axoniq.axonserver.connector.event.PersistentStreamProperties","axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceDefinition",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","PersistentStreamMessageSourceFactory",1,1,1,1,"io.axoniq.axonserver.connector.event","io.axoniq.axonserver.connector.event.PersistentStreamProperties","axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.axon","QueryResult",1,7,1,1,"io.axoniq.axonserver.connector.event","io.axoniq.axonserver.connector.event.EventQueryResultEntry","axon","org.axonframework.axonserver.connector.event.axon.QueryResult",""
"axon-server-connector-4.10.1","org.axonframework.axonserver.connector.event.util","GrpcExceptionParser",6,14,1,6,"io.grpc","io.grpc.Metadata$Key,io.grpc.Metadata,io.grpc.Metadata$AsciiMarshaller,io.grpc.Status$Code,io.grpc.StatusRuntimeException,io.grpc.Status","util","org.axonframework.axonserver.connector.event.util.GrpcExceptionParser",""
