"artifactName","annotationName","languageElement","numberOfAnnotatedElements","examples","Source Cypher File: Java/Annotated_code_elements_per_artifact.cypher"
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util.RegisterDefaultEntities","Class",4,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.core.annotation.Order","Class",3,"org.axonframework.springboot.util.OnMissingQualifiedBeanCondition,org.axonframework.springboot.util.OnQualifiedBeanCondition,org.axonframework.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1","java.lang.annotation.Target","Annotation",3,"org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.springboot.util.ConditionalOnQualifiedBean,org.axonframework.springboot.util.RegisterDefaultEntities",""
"axon-spring-boot-autoconfigure-4.10.1","java.lang.annotation.Retention","Annotation",3,"org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.springboot.util.ConditionalOnQualifiedBean,org.axonframework.springboot.util.RegisterDefaultEntities",""
"axon-spring-boot-autoconfigure-4.10.1","java.lang.Deprecated","Class",3,"org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","javax.annotation.Nonnull","Method",3,"org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider.getEntityManager,org.axonframework.springboot.util.jpa.ContainerManagedEntityManagerProvider.getEntityManager,org.axonframework.springboot.util.AbstractQualifiedBeanCondition.getConfigurationPhase",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Role","Method",3,"org.axonframework.springboot.autoconfig.InfraConfiguration.messageHandlerLookup,org.axonframework.springboot.autoconfig.InfraConfiguration.springAggregateLookup,org.axonframework.springboot.autoconfig.InfraConfiguration.springSagaLookup",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBean","Class",3,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","java.lang.annotation.Documented","Annotation",2,"org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.springboot.util.ConditionalOnQualifiedBean",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Conditional","Annotation",2,"org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.springboot.util.ConditionalOnQualifiedBean",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnClass","Method",2,"org.axonframework.springboot.autoconfig.InfraConfiguration.correlationDataProvidersConfigurer,org.axonframework.springboot.autoconfig.InfraConfiguration.eventUpcastersConfigurer",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Configuration","Class",2,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Lazy","Method",2,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration.sagaStore,org.axonframework.springboot.autoconfig.JpaAutoConfiguration.sagaStore",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnExpression","Method",2,"org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration.defaultAxonObjectMapper,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration.defaultAxonCborMapper",""
"axon-spring-boot-autoconfigure-4.10.1","javax.persistence.PersistenceContext","Method",1,"org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider.setEntityManager",""
"axon-spring-boot-autoconfigure-4.10.1","jakarta.persistence.PersistenceContext","Method",1,"org.axonframework.springboot.util.jpa.ContainerManagedEntityManagerProvider.setEntityManager",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Import","Annotation",1,"org.axonframework.springboot.util.RegisterDefaultEntities",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Conditional","Method",1,"org.axonframework.springboot.autoconfig.XStreamAutoConfiguration.defaultAxonXStream",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnMissingClass","Class",1,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.lang.Nullable","Parameter",1,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration.clientName(0)",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnMissingClass","Method",1,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration.processorInfoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util.ConditionalOnQualifiedBean","Method",1,"org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration.backwardsCompatiblePersistentStreamScheduledExecutorBuilder",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.annotation.Autowired","Method",1,"org.axonframework.springboot.autoconfig.AxonAutoConfiguration.configureEventHandling",""
"axon-test-4.10.1","javax.annotation.Nonnull","Parameter",46,"org.axonframework.test.aggregate.ResultValidatorImpl.onResult(0),org.axonframework.test.aggregate.ResultValidatorImpl.onResult(1),org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository.load(0),org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository.newInstance(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.newInstance(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.load(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.loadOrCreate(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.loadOrCreate(1),org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.readEvents(0)",""
"axon-test-4.10.1","java.lang.Deprecated","Method",16,"org.axonframework.test.aggregate.ResultValidator.expectDeadlinesMetMatching,org.axonframework.test.aggregate.ResultValidator.expectDeadlinesMet,org.axonframework.test.aggregate.Reporter.reportWrongEvent,org.axonframework.test.aggregate.AggregateTestFixture.whenThenTimeElapses,org.axonframework.test.aggregate.AggregateTestFixture.whenThenTimeAdvancesTo,org.axonframework.test.aggregate.TestExecutor.andThenTimeElapses,org.axonframework.test.aggregate.TestExecutor.whenThenTimeElapses,org.axonframework.test.aggregate.TestExecutor.andThenTimeAdvancesTo,org.axonframework.test.aggregate.TestExecutor.whenThenTimeAdvancesTo",""
"axon-test-4.10.1","javax.annotation.Nonnull","Method",6,"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.subscribe,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.registerDispatchInterceptor,org.axonframework.test.deadline.StubDeadlineManager.schedule,org.axonframework.test.deadline.StubDeadlineManager.registerDispatchInterceptor,org.axonframework.test.deadline.StubDeadlineManager.registerHandlerInterceptor",""
"axon-test-4.10.1","java.lang.SafeVarargs","Method",5,"org.axonframework.test.aggregate.AggregateTestFixture.withSubtypes,org.axonframework.test.matchers.Matchers.listWithAllOf,org.axonframework.test.matchers.Matchers.listWithAnyOf,org.axonframework.test.matchers.Matchers.sequenceOf,org.axonframework.test.matchers.Matchers.exactSequenceOf",""
"axon-test-4.10.1","java.lang.SafeVarargs","Constructor",5,"org.axonframework.test.matchers.ListMatcher.<init>,org.axonframework.test.matchers.SequenceMatcher.<init>,org.axonframework.test.matchers.ListWithAllOfMatcher.<init>,org.axonframework.test.matchers.ExactSequenceMatcher.<init>,org.axonframework.test.matchers.ListWithAnyOfMatcher.<init>",""
"axon-test-4.10.1","java.lang.Deprecated","Class",4,"org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.utils.AutowiredResourceInjector",""
"axon-test-4.10.1","java.lang.FunctionalInterface","Interface",3,"org.axonframework.test.matchers.FieldFilter,org.axonframework.test.deadline.DeadlineConsumer,org.axonframework.test.eventscheduler.EventConsumer",""
"axon-test-4.10.1","org.axonframework.common.Priority","Class",1,"org.axonframework.test.FixtureResourceParameterResolverFactory",""
"axon-tracing-opentelemetry-4.10.1","javax.annotation.Nonnull","Parameter",8,"org.axonframework.tracing.opentelemetry.MetadataContextGetter.get(1),org.axonframework.tracing.opentelemetry.MetadataContextSetter.set(1),org.axonframework.tracing.opentelemetry.MetadataContextSetter.set(2),org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder.addSpanAttributeProviders(0),org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder.tracer(0)",""
